is_miner,address,minimum_monthly_output,maximum_monthly_output,minimum_monthly_input,maximum_monthly_input,input_output_max_lag,input_output_min_lag,output_active_months,total_out_tx_count,total_out_tx_value,mean_tx_output_value,stddev_tx_output_value,input_active_months,total_tx_input_count,total_tx_input_value,mean_tx_input_value,stddev_tx_input_value,total_input_tx,mean_monthly_input_value,mean_output_idle_time,stddev_output_idle_time,mean_input_idle_time,stddev_input_idle_time
false,1P9pJ7jbHCwKVuQNbbWe3V2kz39vL19pSe,1404172800,1404172800,1404172800,1404172800,0,0,1,4,230000,57500,49244.2890089805,1,4,230000,57500,49244.2890089805,4,57500,58007.3333333333,97547.145628836,163124.666666667,180373.943723403
false,1BLSXaWJ1JcQk5qGrsZhuKUKEMuZ3eFUVQ,1504224000,1535760000,1504224000,1535760000,0,0,3,4,85350000,21337500,14634057.0246258,3,4,85350000,21337500,14634057.0246258,4,21337500,10048195.6666667,16016563.0994274,10049917.6666667,16018826.9871824
false,1PV5GC8JxAH8NY5N43H8EEBg98rJzuyQgr,1561939200,1564617600,1561939200,1564617600,0,0,2,4,3008651,752162.75,598464.762933945,2,3,2718067,906022.333333333,628652.113978259,3,906022.333333333,417777,173174.278346988,749210.5,120819.800167439
false,1MXBB4KoUuXnQBdwXqF1SyqSg3ihtebgsB,1446336000,1446336000,1446336000,1446336000,0,0,1,4,582160012,145540003,290040235.340218,1,4,582160012,145540003,290040235.340218,3,145540003,59193,50377.3356580119,89176,8178.39703120361
false,3HHKRSWNBw7ayW1Jnc9mubNpmAB7c1kqC1,1448928000,1448928000,1543622400,1543622400,-94694400,-94694400,1,4,40895,10223.75,205.5,1,4,40895,10223.75,205.5,4,10223.75,450336.666666667,168980.92217861,221176.333333333,115930.621322985
false,16WrbovadtLCAm83nguzZYKJvKVEYaubqJ,1509494400,1509494400,1509494400,1509494400,0,0,1,4,21188549,5297137.25,3236608.7136922,1,4,21188549,5297137.25,3236608.7136922,4,5297137.25,317518.666666667,49996.1906682232,569067.666666667,477641.719057636
false,1rB53pvDBKuKjdwVrefXwmsajquP4ju6X,1559347200,1561939200,1559347200,1561939200,0,0,2,4,2184,546,0,2,2,1092,546,0,2,546,558446.666666667,425772.109812671,1220304,
false,1LJz5hNKyBv4SB7vuRtz3CvwvrW3uFW4Vv,1512086400,1512086400,1512086400,1512086400,0,0,1,4,13529175,3382293.75,2706099.75767935,1,4,13529175,3382293.75,2706099.75767935,4,3382293.75,138734.333333333,188252.363290168,134232,179707.198723368
false,165wQzYwe19haZmTK4fA8ZDDWtt7EgbnhT,1506816000,1512086400,1506816000,1512086400,0,0,3,4,188642259,47160564.75,44337097.3510717,3,4,188642259,47160564.75,44337097.3510717,4,47160564.75,1321677,510910.688264593,1317855.66666667,713805.104986882
false,3AYe7eJ5DyAFieb5uQh7DpvfLDb7CaoBFX,1548979200,1554076800,1548979200,1554076800,0,0,3,4,15871526,3967881.5,1193604.68820697,3,4,15871526,3967881.5,1193604.68820697,4,3967881.5,1519142.66666667,1276332.46182189,1520011,1268749.87488196
false,19uzTfWJVZLWVzYFr2KU43WHxrNnfA9NQ3,1535760000,1535760000,1535760000,1535760000,0,0,1,4,2384456,596114,131962.774796531,1,4,2384456,596114,131962.774796531,2,596114,263634.5,110604.935606419,554165,
false,1Bui3z8qTZboK8QRiF2ZfWats5MsMrv7zR,1462060800,1462060800,1462060800,1462060800,0,0,1,4,33143647,8285911.75,4212108.08012238,1,4,33143647,8285911.75,4212108.08012238,4,8285911.75,463718.333333333,412422.292498033,463524.666666667,396719.442541367
false,122NofUPakkxNk8SnfRn47Bfr76VCc2bX9,1446336000,1454284800,1446336000,1454284800,0,0,2,4,1909636495,477409123.75,425229832.138051,2,4,1909636495,477409123.75,425229832.138051,4,477409123.75,3026997.33333333,5195371.142801,3027172,5194841.96502483
false,1Me6bkww2cSZjjyBbUCvemKkkGiN3CUpfx,1354320000,1354320000,1354320000,1354320000,0,0,1,4,26436708,6609177,6432240.5474127,1,4,26436708,6609177,6432240.5474127,4,6609177,21997.3333333333,35247.254138916,25513,32461.5140127505
false,1BoGJ3SjLCThwMxqC9iSwqXibnXrnC9LyD,1362096000,1362096000,1362096000,1362096000,0,0,1,4,249768772,62442193,79082754.5277231,1,4,249768772,62442193,79082754.5277231,4,62442193,1457.33333333333,807.317987742955,1441.66666666667,1359.93100315175
false,1GQiqgHYff51HupcEr2dsCf1EaQWGyNt6N,1375315200,1375315200,1375315200,1375315200,0,0,1,4,2004721991,501180497.75,997814946.555485,1,4,2004721991,501180497.75,997814946.555485,4,501180497.75,3592,777.817459305202,40906.6666666667,64633.2387037299
false,16GBxGJ18x9pTY7NJxVx6ZVKckXFLtUQmB,1556668800,1556668800,1556668800,1556668800,0,0,1,4,2184,546,0,1,4,2184,546,0,2,546,85671.6666666667,2783.16750004978,612934,
false,1CwwhPaBXnxarLyWKubaiPPixMNMzz6y2b,1512086400,1514764800,1514764800,1514764800,0,-2678400,2,4,2537530,634382.5,163396.729592935,1,4,2537530,634382.5,163396.729592935,4,634382.5,549624.666666667,494757.742526919,411208.666666667,623766.255753174
false,3HSaLemqedd2ecAy2Mu3HZFxQjSpS2jKyv,1556668800,1559347200,1556668800,1559347200,0,0,2,4,1848330,462082.5,238618.376943185,2,4,1848330,462082.5,238618.376943185,4,462082.5,342560.666666667,196641.79078297,346299.333333333,289194.329806677
false,1MEuNsWmgys92v7FawbsEJ6wnBWtt2zctX,1501545600,1501545600,1501545600,1501545600,0,0,1,4,265860000,66465000,18631109.288857,1,4,265860000,66465000,18631109.288857,4,66465000,44951.6666666667,24820.8989026049,43675,26684.1591960474
false,3DFhkRs3vN4coDiVKiuyP1qp39vydmDYLM,1554076800,1554076800,1554076800,1554076800,0,0,1,4,3189925,797481.25,16454.4846850334,1,4,3189925,797481.25,16454.4846850335,4,797481.25,603.666666666667,633.650008548357,885,
false,14pLiY4dq7byiHb23toLgRyZJhooKgJiXE,1519862400,1519862400,1519862400,1522540800,-2678400,0,1,4,727606,181901.5,186164.12152274,2,4,727606,181901.5,186164.12152274,3,181901.5,588307.333333333,963778.00410174,1510930,915399.225720669
false,17bA5EyZvz6gaT5dSmYyQsExf1UTNEVQKU,1351728000,1351728000,1351728000,1351728000,0,0,1,4,44028416,11007104,9044571.5063578,1,4,44028416,11007104,9044571.5063578,4,11007104,2713,319.61226509632,2995,538.189557683908
false,1FjGVnzjnAF2s5A12MKhF66VbtCjbcVAMh,1385856000,1385856000,1385856000,1385856000,0,0,1,4,66100,16525,9269.79863139792,1,4,66100,16525,9269.79863139792,4,16525,405572,553781.046634859,406854.333333333,552451.128684098
false,13w8mXdK6XRgfqc8cgVbzbv8EyXArNBvJA,1512086400,1514764800,1514764800,1514764800,0,-2678400,2,4,2300000,575000,492442.890089805,1,4,2300000,575000,492442.890089805,4,575000,182128.333333333,292593.11643703,239100.666666667,355490.44299015
false,17cPn5H453K8o4qhCeq1WmWpX3ecFDpCyH,1383264000,1383264000,1412121600,1496275200,-113011200,-28857600,1,4,1098939735,274734933.75,328589623.406564,2,4,1098939735,274734933.75,328589623.406564,2,274734933.75,155827,161576.235344187,84084051,
false,3GT7jB5w88BL7WpuoP37qXGJZ1PCYbfsr9,1559347200,1559347200,1559347200,1559347200,0,0,1,4,42950000,10737500,7815089.57082387,1,4,42950000,10737500,7815089.57082387,4,10737500,82432,77031.7523687473,132645.333333333,97251.1270080369
false,14n7Qo2vKsruFnXsodX2gHauC9AcVJekLA,1541030400,1561939200,1546300800,1561939200,0,-5270400,4,4,4837032,1209258,312562.56907911,4,4,4837032,1209258,312562.56907911,4,1209258,6794004.66666667,5483155.28368159,4972058.66666667,5243725.80819729
false,1NaeUdrWM9XkguUQw9EozSdur2S3GjPKX4,1443657600,1443657600,1443657600,1443657600,0,0,1,4,1373870000,343467500,332921263.101352,1,4,1373870000,343467500,332921263.101353,2,343467500,272,,81889,
false,1Nh1jrmdGCxJU7GLTwiWG119eYHmzShUrM,1398902400,1401580800,1401580800,1401580800,0,-2678400,2,4,28945818,7236454.5,4821768.79264518,1,3,28926131,9642043.66666667,391185.380460893,2,9642043.66666667,171978,167806.627723699,840,
false,1FssWfjuKUUzWqERfK7QcxSyMFJBmDuG9s,1512086400,1512086400,1512086400,1512086400,0,0,1,4,6992767,1748191.75,206230.926339666,1,4,6992767,1748191.75,206230.926339666,3,1748191.75,67635.6666666667,2344.30337911571,47959,
false,1GoUAiyBrydFPmwH1RRA43Ur2g4CpNDsEw,1477958400,1477958400,1477958400,1477958400,0,0,1,4,25055584,6263896,6381893.08507541,1,4,25055584,6263896,6381893.08507541,4,6263896,369.333333333333,269.13627279379,1118.33333333333,749.497387142433
false,14UCjYvrdb47RnVcShQb7MahyxTouLvk2K,1475280000,1475280000,1475280000,1517443200,-42163200,0,1,4,96886,24221.5,16070.7905737915,3,4,96886,24221.5,16070.7905737915,4,24221.5,509236.666666667,93744.9741283944,13815908.6666667,14623758.7417546
false,137J2mvf17zWUdRXsJGisZnGXa5ubkNKYd,1462060800,1467331200,1475280000,1504224000,-36892800,-13219200,3,4,124044,31011,4861.02273189501,3,4,124044,31011,4861.02273189501,4,31011,2010141.33333333,689786.58058731,9599829.33333333,9892174.57811559
false,17vngmErvXtCi74Yqkwp2NVy6SK3ZEyq2w,1546300800,1564617600,1546300800,1564617600,0,0,4,4,3677500,919375,1136848.45772571,4,4,3677500,919375,1136848.45772571,4,919375,6117429,735765.799529307,6113646.66666667,729895.428136342
false,1Jhn8K3bst9SXV78xuucaEV4ComPnpeSx6,1533081600,1535760000,1535760000,1535760000,0,-2678400,2,4,2040989,510247.25,954184.03980587,1,4,2040989,510247.25,954184.03980587,2,510247.25,677709,779026.375409074,1989451,
false,34RbtTi5Fg7M1CMaAyuNiPDww6AgGRKxRc,1538352000,1543622400,1538352000,1543622400,0,0,2,4,1800432,450108,195152.461426103,2,4,1800432,450108,195152.461426103,4,450108,2214298,2360452.99652567,2243496.66666667,2340253.24811789
false,1CmpQAbNeaze35oZVtoRQ16mUBDTG1zcku,1462060800,1462060800,1464739200,1464739200,-2678400,-2678400,1,4,2247809000,561952250,655396011.980734,1,4,2247809000,561952250,655396011.980734,2,561952250,3609.66666666667,1112.47576752635,6735,
false,1FJSwviKGMV3BMumkZHGwwKfWPecY7YMVa,1546300800,1564617600,1546300800,1564617600,0,0,4,4,21881900,5470475,10487248.409815,4,4,21881900,5470475,10487248.409815,4,5470475,6102629.66666667,5525768.8933337,6101876.33333333,5547293.3399835
false,1487mhyFC8oqBYG37qku3K93BVKLMU4NiV,1488326400,1488326400,1488326400,1488326400,0,0,1,4,39748715,9937178.75,17391671.9106485,1,4,39748715,9937178.75,17391671.9106485,4,9937178.75,633367.333333333,440656.89009629,633450,440551.350754938
false,15w33w12tZp8CPjcKQwvwdYEtUFAZPKeXY,1556668800,1559347200,1556668800,1556668800,2678400,0,2,4,16931102,4232775.5,3321127.39217016,1,3,16336298,5445432.66666667,2778777.84454359,3,5445432.66666667,562470,951982.705671169,41871,53577.4808105047
false,1KjEW7qG9iPwwMKmTnyoBGdUgzV6C5MafC,1470009600,1477958400,1470009600,1477958400,0,0,3,4,2250600,562650,534602.740359606,3,4,2250600,562650,534602.740359606,4,562650,2812052.66666667,2705426.83329901,4193932,1703455.59121745
false,1Hw6RsHR1iyMg9S2BwyUrTtz2oKmxSyY7x,1470009600,1475280000,1470009600,1475280000,0,0,3,4,72900000,18225000,11357926.7474306,3,4,72900000,18225000,11357926.7474306,4,18225000,1075127,1207286.30711153,1156980.33333333,1143744.17205349
false,1BhqEVjwB9eBsAJTUAiEmNFK7TQ9EtSYYg,1425168000,1425168000,1425168000,1425168000,0,0,1,4,2600000,650000,238047.614284762,1,4,2600000,650000,238047.614284762,4,650000,12578,1552.80649148566,197611,164085.581874216
false,1C3n3PYB9bqu4hjUhJtXPgbKMQs8Mb836W,1412121600,1412121600,1412121600,1412121600,0,0,1,4,9140020,2285005,4570008,1,4,9140020,2285005,4570008,2,2285005,16698.5,4574.27376749578,317335,
false,1CDcRTj24NW3rbevYrdXT2U7qLGruH1tDz,1554076800,1554076800,1554076800,1554076800,0,0,1,4,455765,113941.25,111736.397153822,1,4,455765,113941.25,111736.397153822,2,113941.25,16166,19272.4357308566,34573,
false,18M2QY9reyRsikGSqRKPdbxH8JtkS7vC3K,1527811200,1535760000,1527811200,1535760000,0,0,3,4,3611769,902942.25,611361.34487463,3,4,3611769,902942.25,611361.34487463,4,902942.25,2857537.33333333,3407434.75748786,2780559.66666667,3277727.98664339
false,13jC22tPEujkgnW9JPpo3P1Mepp5cgzkMT,1483228800,1483228800,1483228800,1483228800,0,0,1,4,140749454,35187363.5,29628094.4371998,1,4,140749454,35187363.5,29628094.4371998,4,35187363.5,24108,27180.8188250465,206455.333333333,276643.942672406
false,1ETCdDSDk8JoH8ywGWRRs9SMMdstXHMYmd,1496275200,1496275200,1496275200,1496275200,0,0,1,4,358109748,89527437,12361394.0727793,1,4,358109748,89527437,12361394.0727793,4,89527437,1405.5,255.265548008344,47598.5,37685.255903337
false,1BM6XRF6fKxcrJbojAvzByQJ6522xtLqeJ,1512086400,1512086400,1512086400,1512086400,0,0,1,4,4079795,1019948.75,1066789.53497847,1,4,4079795,1019948.75,1066789.53497847,4,1019948.75,253150.333333333,160410.316695446,252951.333333333,160249.520967563
false,1JkbhKGWbNgv1shTGQ568BXU45UFKfxTKL,1512086400,1519862400,1512086400,1519862400,0,0,2,4,22891054,5722763.5,7931996.09344304,2,4,22891054,5722763.5,7931996.09344304,4,5722763.5,2780972,4673090.04810532,2781927,4669654.34515886
false,1JhY3bw9yKBwipxTmMizchy6Qn4yR42jDH,1393632000,1483228800,1483228800,1483228800,0,-89596800,2,4,104224773,26056193.25,26939082.2759118,1,3,99168000,33056000,28188427.8309103,2,33056000,29333163,50804627.7403583,2195,
false,1FZ3oKfbrs7ZdGySvEr5nxBm2tnYVx6TmA,1527811200,1543622400,1527811200,1543622400,0,0,4,4,18750000,4687500,5414972.79217541,4,4,18750000,4687500,5414972.79217541,4,4687500,5065904.33333333,2195015.85482573,5064682.33333333,2192882.97875339
false,1MHVyg8u3GKxZUdYkQfjw7hAmdJSFqcQ7E,1383264000,1383264000,1383264000,1383264000,0,0,1,4,797000000,199250000,81663435.3102211,1,4,797000000,199250000,81663435.3102211,4,199250000,26476,23187.5036172504,25530.3333333333,24082.872551532
false,38ztnAmZVe2GTxb7MSezc9rjVQ1WnKQpPw,1548979200,1554076800,1548979200,1554076800,0,0,3,4,101519915,25379978.75,32308079.5726028,3,4,101519915,25379978.75,32308079.5726028,4,25379978.75,1722667.66666667,1557301.69589978,1732088.66666667,1555977.90933462
false,1MQ7vdBpi4tMaEaAmN59Cxbw2xxKb8tMCW,1438387200,1438387200,1438387200,1438387200,0,0,1,4,5407600000,1351900000,1421976059.33902,1,4,5407600000,1351900000,1421976059.33902,4,1351900000,95158,126563.628551018,91570.5,129186.287602439
false,1QDoYu3hsG3JSR95aKFwPq47b4s3yqSQ79,1446336000,1446336000,1446336000,1446336000,0,0,1,4,25181466,6295366.5,3071438.49618215,1,4,25181466,6295366.5,3071438.49618215,4,6295366.5,3080.33333333333,1808.45025735665,3421.33333333333,2326.21803220019
false,1JbuGVvJZw2xDw5SSWsBRmTRU7Fwd4ngCS,1514764800,1517443200,1514764800,1517443200,0,0,2,4,10222297,2555574.25,2026352.15695206,2,4,10222297,2555574.25,2026352.15695206,4,2555574.25,748917.666666667,1259182.94745495,668834,1120123.62726442
false,374CW4eAu8oNxhcWbH4GmDRvD1xovbQwBb,1519862400,1533081600,1519862400,1533081600,0,0,4,4,11437883,2859470.75,3283230.00659446,4,4,11437883,2859470.75,3283230.00659446,4,2859470.75,3695078.33333333,2462000.74061247,3808751,2385773.97264116
false,13cp1HLPAgAXbrkySNspdVnCStr6TEbgk1,1385856000,1396310400,1385856000,1396310400,0,0,3,4,1715000000,428750000,323995241.734607,3,4,1715000000,428750000,323995241.734607,4,428750000,3542475,2620047.08051955,3551633,2597336.75544412
false,16UKrXNgjifTCRGujzuQhhEn3zH3GkT1eg,1383264000,1391212800,1383264000,1393632000,-2419200,0,2,4,39318000,9829500,13085292.5454496,3,4,39318000,9829500,13085292.5454496,4,9829500,3034202,4038263.98980763,3385203.33333333,3814684.42550761
false,3AmRNQcjbhHDEvGingZFY8EcFcwyqHsE3y,1483228800,1483228800,1483228800,1488326400,-5097600,0,1,4,3010000,752500,495000,3,4,3010000,752500,495000,3,752500,151862,182383.4021423,2022567,2179751.40531621
false,1P9EYGqponjr3dGC1zXjyHmhiW6H54pGsF,1519862400,1538352000,1519862400,1538352000,0,0,4,4,11204782,2801195.5,3671566.04613821,4,4,11204782,2801195.5,3671566.04613821,4,2801195.5,5640103,5053798.15083943,5642058.33333333,4514188.92576666
false,198gJQ7T2pRrwsMqMGTY2vzZhrS1BiETpm,1517443200,1533081600,1517443200,1533081600,0,0,4,4,22169198,5542299.5,3849135.48902274,4,4,22169198,5542299.5,3849135.48902274,4,5542299.5,4984986.66666667,5023887.99441034,4985798.66666667,5020572.2723181
false,1Q3mEeNMoEdW7fP8DcP8j7TcnrE5bvGVvx,1459468800,1459468800,1459468800,1459468800,0,0,1,4,2099200000,524800000,175697922.583052,1,4,2099200000,524800000,175697922.583052,2,524800000,763386,,722634,
false,1AhqBApN8VCafruVQV49DLTQRoDQ4zsuHa,1554076800,1556668800,1556668800,1556668800,0,-2592000,2,4,3480435,870108.75,768235.83052835,1,4,3480435,870108.75,768235.83052835,3,870108.75,263256,420804.498193639,310007,366354.851759875
false,1PPDf41ZJYVpa9fGCJmWv1depznLe1ZXUr,1514764800,1517443200,1514764800,1559347200,-41904000,0,2,4,2115527,528881.75,920018.478825788,2,3,2111594,703864.666666667,1042082.9503069,3,703864.666666667,587703,517634.636367197,22697943,31948734.7612355
false,12oh9gH1BQZuLwASiHEbBf8VSZSTWYy4Bq,1454284800,1454284800,1454284800,1454284800,0,0,1,4,186877557,46719389.25,41590772.6765452,1,4,186877557,46719389.25,41590772.6765453,4,46719389.25,16545,15827.1633908291,20723.3333333333,22994.9163367326
false,16b66mt9nZ7LcZza77s9JYVs5M4tj8SJs6,1509494400,1509494400,1509494400,1509494400,0,0,1,4,900200000,225050000,149700000,1,4,900200000,225050000,149700000,2,225050000,100792,15988.7435091066,751151,
false,12gkrV3RSFucb28HA6yuCoLt151GaKKTRm,1483228800,1483228800,1483228800,1483228800,0,0,1,4,600000,150000,57735.0269189626,1,4,600000,150000,57735.0269189626,2,150000,215159,252498.778301995,187698,
false,3489217PVXxSpxXesqvN3rH3PUwtXB6bAh,1556668800,1556668800,1556668800,1559347200,-2678400,0,1,4,617798200,154449550,105894450.742882,2,4,617798200,154449550,105894450.742882,3,154449550,279881,373143.571257767,1164652,1631661.62551002
false,1HYEThdCj6wdAWG9oZUyPh8N5JkGEAki33,1501545600,1504224000,1501545600,1504224000,0,0,2,4,64687832,16171958,25791540.0238237,2,4,64687832,16171958,25791540.0238237,4,16171958,432133.333333333,712271.273719735,505275.666666667,655048.984593773
false,1EGiKhzzkdTTqvyWeRnApComdY8aQrqqza,1512086400,1512086400,1512086400,1512086400,0,0,1,4,93839579,23459894.75,27871577.2317518,1,4,93839579,23459894.75,27871577.2317518,4,23459894.75,206398,273936.595815528,351382.666666667,223055.287416222
false,1HWZc9JP1NezEVM817wpqGP4Bw6AUNR1WX,1328054400,1330560000,1328054400,1330560000,0,0,2,4,14275748780,3568937195,2264446196.32542,2,4,14275748780,3568937195,2264446196.32542,2,3568937195,411544.5,580642.854691677,798746,
false,3C3vq95NEEq3FzUy3XPEdKEbu6CyjQbwGX,1517443200,1525132800,1517443200,1525132800,0,0,4,4,13539272,3384818,1037588.83676724,4,4,13539272,3384818,1037588.83676724,4,3384818,2160336,1324709.16826902,2162168,1374235.93637665
false,1JePn9jfwHMuxwEPtKoukGRR8Kcx7PGUau,1477958400,1477958400,1477958400,1477958400,0,0,1,4,5937836,1484459,596002.917651695,1,4,5937836,1484459,596002.917651695,3,1484459,235200,66097.6828716408,297754,417130.775503319
false,15yo7hLWph83RiA77w27Fr8WZXNLyBe6Dj,1483228800,1485907200,1483228800,1485907200,0,0,2,4,3119203,779800.75,757901.830319457,2,4,3119203,779800.75,757901.830319457,3,779800.75,1817603,1378917.62028339,1448371,887215.363636136
false,1FtjGEQPQudpWmXpXTo2pziQ48iFjrwtAD,1554076800,1564617600,1554076800,1564617600,0,0,3,4,25515113,6378778.25,6189249.75072339,3,4,25515113,6378778.25,6189249.75072339,4,6378778.25,3426281.66666667,4763867.05102161,3420015.66666667,4770880.38495259
false,3LnDnCWpsGU2iGz8B7rq1QkAZjvpxDs7yB,1548979200,1551398400,1548979200,1551398400,0,0,2,4,16611535,4152883.75,1406060.31655956,2,4,16611535,4152883.75,1406060.31655956,4,4152883.75,878949,1261045.68554989,889129.333333333,1280715.05640261
false,3528Y1Qqvku5apZjiD9FZKkCDVEfeCtzBR,1546300800,1548979200,1546300800,1548979200,0,0,2,4,12182030,3045507.5,1045712.11516826,2,4,12182030,3045507.5,1045712.11516826,4,3045507.5,777092,150632.996388574,779858.666666667,146345.727618996
false,12Wi7YsULbd796oAhqi9FdeNYMSNWFmUbS,1393632000,1393632000,1393632000,1393632000,0,0,1,4,23552041,5888010.25,4444855.8050756,1,4,23552041,5888010.25,4444855.8050756,4,5888010.25,16984.3333333333,16444.8037182976,72507.6666666667,112280.674010861
false,16GRw3jqypXywa4Hb9HtLLCzT1HZ1DXirw,1517443200,1525132800,1517443200,1525132800,0,0,3,4,826115,206528.75,74665.7087886847,3,4,826115,206528.75,74665.7087886847,4,206528.75,2293885.66666667,2181459.18139587,2295227.33333333,2098816.36134807
false,1JY75Zwoa1wnWt7ws8d4m2bNyrmy1gf6mz,1509494400,1509494400,1509494400,1509494400,0,0,1,4,2962585,740646.25,459772.763594782,1,4,2962585,740646.25,459772.763594782,4,740646.25,162836,206680.031640698,226712,288074.138540758
false,1Cmapc8JCkpucCpHPvvrHnf7Z6f4QLRZcK,1488326400,1488326400,1488326400,1488326400,0,0,1,4,14320904,3580226,2121880.0761383,1,4,14320904,3580226,2121880.0761383,4,3580226,96610.6666666667,71070.7364907198,96390.6666666667,59436.168191879
false,3LYYYqQa9cM2Pbh3hYFLhzUrKWytmYNZ4N,1517443200,1517443200,1517443200,1517443200,0,0,1,4,67200000,16800000,5719557.09240963,1,4,67200000,16800000,5719557.09240963,4,16800000,102445.333333333,72706.5756677712,93827.6666666667,25513.4097355358
false,16TR3Jh4kGKgYkEYFgD8CDqaR7Jdf3JC9g,1514764800,1517443200,1514764800,1517443200,0,0,2,4,8131157,2032789.25,438582.735458488,2,4,8131157,2032789.25,438582.735458488,4,2032789.25,1671947.66666667,2442517.07418481,1336277.66666667,1800302.00548584
false,3N1hp36gx7srAYyAqhgnDFMMaox2uwJScH,1551398400,1561939200,1551398400,1561939200,0,0,3,4,2866835,716708.75,581626.149663954,3,4,2866835,716708.75,581626.149663954,4,716708.75,3367325,3012292.24220559,3369294,3013393.38710514
false,1jMD7bNoLvrsLrXq8PJMt5ZFvqkquhGFQ,1451606400,1451606400,1451606400,1451606400,0,0,1,4,28183000,7045750,5211995.80295303,1,4,28183000,7045750,5211995.80295303,4,7045750,690.5,14.8492424049175,4759,5768.57712091986
false,3QPQUu8ub4sLJmApwGNJhg5nihoAzwtrzw,1472688000,1472688000,1472688000,1519862400,-47174400,0,1,4,118624998,29656249.5,24896306.5791227,2,4,118624998,29656249.5,24896306.5791227,4,29656249.5,263154,,47169766,
